Variety,Year,Site,County,Region,Yield
LAUREATE,2018,East Saltoun,East Lothian,North,8.42
HACKER,2018,East Saltoun,East Lothian,North,7.65
SIENNA,2018,East Saltoun,East Lothian,North,7.62
OLYMPUS,2018,East Saltoun,East Lothian,North,8.03
SCHOLAR,2018,East Saltoun,East Lothian,North,8.18
KWS_SASSY,2018,East Saltoun,East Lothian,North,8.14
FAIRING,2018,East Saltoun,East Lothian,North,7.54
OVATION,2018,East Saltoun,East Lothian,North,8.57
CHANSON,2018,East Saltoun,East Lothian,North,8.4
LG_TOMAHAWK,2018,East Saltoun,East Lothian,North,8.44
LG_DIABLO,2018,East Saltoun,East Lothian,North,8.38
RGT_ASTEROID,2018,East Saltoun,East Lothian,North,7.99
RGT_ORBITER,2018,East Saltoun,East Lothian,North,8.31
ACCURANCE,2018,East Saltoun,East Lothian,North,8.24
LG_GODDESS,2018,East Saltoun,East Lothian,North,8.43
COSMOPOLITAN,2018,East Saltoun,East Lothian,North,8.58
EMBRACE,2018,East Saltoun,East Lothian,North,8.35
SY_STANZA,2018,East Saltoun,East Lothian,North,8.19
SY_DOLOMITE,2018,East Saltoun,East Lothian,North,8.48
SY_KAILASH,2018,East Saltoun,East Lothian,North,8.27
SY_CONTOUR,2018,East Saltoun,East Lothian,North,8.43
CONCERTO,2018,Edgmond,Shropshire,West,4.89
PROPINO,2018,Edgmond,Shropshire,West,4.43
KWS_IRINA,2018,Edgmond,Shropshire,West,4.21
RGT_PLANET,2018,Edgmond,Shropshire,West,4.9
LAUREATE,2018,Edgmond,Shropshire,West,4.78
HACKER,2018,Edgmond,Shropshire,West,4.83
SIENNA,2018,Edgmond,Shropshire,West,4.57
OLYMPUS,2018,Edgmond,Shropshire,West,4.85
SCHOLAR,2018,Edgmond,Shropshire,West,4.83
KWS_SASSY,2018,Edgmond,Shropshire,West,4.93
FAIRING,2018,Edgmond,Shropshire,West,4.54
OVATION,2018,Edgmond,Shropshire,West,4.5
CHANSON,2018,Edgmond,Shropshire,West,4.15
LG_TOMAHAWK,2018,Edgmond,Shropshire,West,4.73
LG_DIABLO,2018,Edgmond,Shropshire,West,4.65
RGT_ASTEROID,2018,Edgmond,Shropshire,West,5.16
RGT_ORBITER,2018,Edgmond,Shropshire,West,5.35
